/* DATA DESCRIPTION:
Citation:	Granskog, Mats A; Høyland, Knut Vilhelm; De La Torre, Pedro R; Divine, Dmitry V; Katlein, Christian; Itkin, Polona; Raphael, Ian; Olsen, Lasse Mørk (2020): Auxiliary data from the sea ice mass balance SIMBA 2020T60 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.924251, 
	In: Granskog, MA et al. (2020): Temperature and heating induced temperature difference measurements from the sea ice mass balance buoy SIMBA 2020T60 [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.924269
Keyword(s):	Autonomous buoy; Ice mass balance; Temperature; Thermistor
Related to:	SIMBA HAVOC0101 (SRSL UI 02943) deployment description (pdf) (URI: https://store.pangaea.de/Projects/MOSAiC/2020T60/SIMBA_HAVOC0101_deployment_description_20200108_updated20200210.pdf)
	SIMBA HAVOC0101 (SRSL UI 02943) deployment record (pdf) (URI: https://store.pangaea.de/Projects/MOSAiC/2020T60/SIMBA_HAVOC0101_deployment_card.pdf)
Project(s):	Coordinated Arctic Acoustic Thermoetry Experiment (CAATEX) (URI: https://caatex.nersc.no/)
	Current sea ice maps for Arctic and Antarctic (meereisportal.de) (URI: https://www.meereisportal.de/en/)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
	Ridges - Safe HAVens for ice-associated Flora and Fauna in a Seasonally ice-covered Arctic OCean (HAVOC) (URI: https://www.npolar.no/en/projects/havoc/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
	The Research Council of Norway (RCN) (URI: http://www.forskningsradet.no/en/Home_page/1177315753906), grant/award no. 280292: Ridges - Safe HAVens for ice-associated Flora and Fauna in a Seasonally ice-covered Arctic OCean (URI: https://prosjektbanken.forskningsradet.no/en/project/FORISS/280292)
	The Research Council of Norway (RCN) (URI: http://www.forskningsradet.no/en/Home_page/1177315753906), grant/award no. 280531: Coordinated Arctic Acoustic Thermoetry Experiment (URI: https://prosjektbanken.forskningsradet.no/en/project/FORISS/280531)
Coverage:	MEDIAN LATITUDE: 86.842692 * MEDIAN LONGITUDE: 52.224359 * SOUTH-BOUND LATITUDE: 84.242120 * WEST-BOUND LONGITUDE: 12.025213 * NORTH-BOUND LATITUDE: 88.599653 * EAST-BOUND LONGITUDE: 115.069186
	DATE/TIME START: 2020-01-08T17:00:14 * DATE/TIME END: 2020-04-21T17:00:15
Event(s):	PS122/2_14-319 (2020T60) * LATITUDE START: 87.115407 * LONGITUDE START: 115.212520 * LATITUDE END: 88.591064 * LONGITUDE END: 55.585638 * DATE/TIME START: 2020-01-08T07:44:00 * DATE/TIME END: 2020-02-24T09:00:00 * Sensor URI: https://sensor.awi.de/?urn=buoy:2020t60 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/) * COMMENT: simba havoc0101: simba havoc 10 m tchain ridge crest
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LATITUDE (Latitude) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LONGITUDE (Longitude) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Pressure, atmospheric [hPa] (PPPP) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Temperature, air [°C] (TTT) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Tilt angle [deg] (Tilt) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Compass bearing [deg] (Compass bearing) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	840 data points
*/
Date/Time	Latitude	Longitude	PPPP [hPa]	TTT [°C]	Tilt [deg]	Compass bearing [deg]
2020-02-19T05:00:14	88.213720	74.498493	985	-17.1875	3	193
2020-02-19T17:00:14	88.297493	71.895960	981	-15.8750	3	177
2020-02-20T05:00:14	88.359373	69.637333	979	-14.4375	3	179
2020-02-20T17:00:14	88.420640	68.102146	980	-13.5625	3	180
2020-02-21T05:00:14	88.474506	66.968646	982	-16.4375	3	169
2020-02-21T17:00:14	88.527893	65.942146	982	-18.1875	3	173
2020-02-22T05:00:14	88.570506	64.955853	986	-18.5000	3	176
2020-02-22T17:00:14	88.579560	64.079973	990	-19.1875	3	164
2020-02-23T05:00:14	88.582946	62.326240	991	-17.8125	3	183
2020-02-23T17:00:14	88.599653	60.170493	994	-17.0000	3	168
2020-02-24T05:00:15	88.595346	56.928806	993	-20.0625	3	174
2020-02-24T17:00:14	88.586253	52.402646	992	-19.0625	3	171
2020-02-25T05:00:14	88.573053	47.989786	995	-18.6875	3	176
2020-02-25T17:00:14	88.550146	44.202726	1001	-18.9375	3	164
2020-02-26T05:00:15	88.512533	41.277686	1004	-20.5625	3	157
2020-02-26T17:00:15	88.473066	39.053706	1005	-21.1875	3	157
2020-02-27T05:00:14	88.433333	37.386766	1006	-22.5000	3	171
2020-02-27T17:00:15	88.396680	35.885006	1010	-23.6250	3	165
2020-02-28T05:00:14	88.362693	34.396673	1014	-25.5000	3	165
2020-02-28T17:00:14	88.329306	33.266346	1016	-26.8125	3	164
2020-02-29T05:00:14	88.294920	32.213863	1017	-27.8125	3	156
2020-02-29T17:00:14	88.262266	31.500976	1018	-28.7500	3	169
2020-03-01T05:00:14	88.233493	31.285476	1018	-30.0000	3	156
2020-03-01T17:00:14	88.215026	31.242823	1017	-30.5625	3	164
2020-03-02T05:00:14	88.199253	31.091806	1015	-31.5000	3	164
2020-03-02T17:00:15	88.175946	30.767516	1015	-31.1250	3	147
2020-03-03T05:00:15			1018	-31.7500	3	138
2020-03-03T07:20:24		196.279922	65236	62.7500	187	0
2020-03-03T17:00:14			1022	-32.8750	3	149
2020-03-04T05:00:15	88.105106	30.257803	1025	-34.5625	3	160
2020-03-04T17:00:14	88.093653	30.463890	1027	-34.0625	3	163
2020-03-05T05:00:15	88.091200	30.671720	1028	-33.8750	3	151
2020-03-05T17:00:14	88.096506	30.645036	1026	-33.7500	3	158
2020-03-06T05:00:15	88.101600	30.175736	1019	-32.5625	3	180
2020-03-06T17:00:15	88.097373	28.768990	1012	-28.2500	3	145
2020-03-07T05:00:15	88.080293	27.341790	1009	-27.6250	3	175
2020-03-07T17:00:14	88.058173	26.184693	1006	-25.7500	3	170
2020-03-08T05:00:14	88.032213	25.299023	1004	-25.0000	3	160
2020-03-08T17:00:15	87.996813	24.660800	1005	-26.5625	3	154
2020-03-09T05:00:15	87.934053	24.075206	1002	-27.5625	3	160
2020-03-09T17:00:15	87.857520	23.898723	998	-27.6250	3	174
2020-03-10T05:00:15	87.782680	24.259326	995	-28.5000	3	140
2020-03-10T17:00:15	87.713040	24.811960	990	-29.5625	3	139
2020-03-11T05:00:15	87.678960	24.800173	986	-30.4375	3	162
2020-03-11T17:00:15	87.648400	23.773603	987	-29.1250	3	166
2020-03-12T05:00:15	87.579640	22.242410	990	-26.6875	3	172
2020-03-12T17:00:14	87.486266	20.687723	994	-25.3750	3	158
2020-03-13T05:00:14	87.374613	19.391103	993	-25.3750	3	174
2020-03-13T17:00:15	87.254920	18.292970	985	-24.6250	3	166
2020-03-14T05:00:15	87.155360	17.435116	977	-23.7500	3	175
2020-03-14T17:00:14	87.121506	16.876013	976	-24.5625	3	161
2020-03-15T05:00:14	87.098826	16.157930	987	-26.0625	3	156
2020-03-15T17:00:15	87.034800	14.296015	993	-23.2500	3	185
2020-03-16T05:00:14	86.944746	13.053541	995	-23.2500	3	165
2020-03-16T17:00:14	86.863440	12.574548	996	-23.0000	3	173
2020-03-17T05:00:15	86.805480	12.331535	1000	-24.0000	3	161
2020-03-17T17:00:14	86.761520	12.120051	1003	-24.1875	3	168
2020-03-18T05:00:15	86.715853	12.025213	1004	-25.1875	3	156
2020-03-18T17:00:15	86.669106	12.035996	1006	-25.2500	3	145
2020-03-19T05:00:14	86.596120	12.674605	1001	-24.8750	3	165
2020-03-19T17:00:14	86.490426	13.636701	994	-23.1875	3	172
2020-03-20T05:00:15	86.380586	14.502750	990	-22.5625	3	181
2020-03-20T17:00:14	86.304746	14.754183	997	-21.8125	3	176
2020-03-21T05:00:14	86.267600	15.007048	998	-22.5000	3	171
2020-03-21T17:00:15	86.248320	15.292665	996	-22.8750	3	179
2020-03-22T05:00:14	86.230893	15.551340	992	-22.0625	3	180
2020-03-22T17:00:15	86.223600	15.700415	989	-21.0625	3	172
2020-03-23T05:00:14	86.214826	15.733240	990	-22.0625	3	173
2020-03-23T17:00:15	86.206706	15.707993	995	-22.5000	6	183
2020-03-24T05:00:14	86.196946	15.600476	998	-23.2500	6	186
2020-03-24T17:00:15	86.182600	15.255951	998	-22.5625	6	187
2020-03-25T05:00:14	86.140506	14.456608	994	-21.1250	6	184
2020-03-25T17:00:14	86.087706	13.519650	994	-18.5000	6	185
2020-03-26T05:00:14	86.033066	13.090266	993	-17.8750	6	182
2020-03-26T17:00:15	85.968266	13.013508	994	-17.5000	6	183
2020-03-27T05:00:15	85.886200	13.145435	999	-17.2500	6	184
2020-03-27T17:00:15	85.777746	13.353831	999	-17.2500	6	185
2020-03-28T05:00:14	85.654133	13.320636	1000	-17.0625	6	189
2020-03-28T17:00:14	85.546880	13.149143	1005	-16.1250	6	188
2020-03-29T05:00:14	85.463400	13.161910	1009	-16.5000	6	183
2020-03-29T17:00:14	85.399613	13.105761	1014	-16.1875	6	182
2020-03-30T05:00:14	85.377573	13.093428	1015	-16.6875	6	190
2020-03-30T17:00:14	85.367906	13.221305	1017	-17.3125	6	182
2020-03-31T05:00:14	85.330906	13.590581	1012	-18.2500	6	189
2020-03-31T17:00:15	85.259720	14.304966	1002	-18.0625	6	185
2020-04-01T05:00:15	85.166280	15.214786	988	-18.0625	6	181
2020-04-01T17:00:14	85.072546	15.453288	989	-16.7500	6	189
2020-04-02T05:00:14	84.994053	15.185446	993	-16.5000	6	181
2020-04-02T17:00:14	84.907640	14.606120	1001	-16.7500	6	180
2020-04-03T05:00:14	84.819720	13.817755	1009	-16.8125	6	181
2020-04-03T17:00:14	84.764613	13.152783	1019	-16.1875	6	181
2020-04-04T05:00:14	84.693493	12.871598	1023	-16.0625	6	182
2020-04-04T17:00:14	84.632453	12.907713	1023	-15.8750	6	182
2020-04-05T05:00:14	84.587013	13.110648	1017	-16.8750	6	183
2020-04-05T17:00:15	84.569840	13.614653	1007	-15.3750	6	187
2020-04-06T05:00:15	84.544320	14.059703	1009	-14.9375	6	181
2020-04-06T17:00:15	84.522360	14.379288	1010	-14.9375	6	187
2020-04-07T05:00:15	84.502626	14.479828	1010	-16.1250	6	181
2020-04-07T17:00:15	84.493880	14.496795	1011	-17.4375	6	184
2020-04-08T05:00:14	84.482173	14.544845	1010	-19.6875	6	185
2020-04-08T17:02:36	84.468853	14.743291	1006	-18.8750	6	181
2020-04-09T05:00:14	84.443746	14.804571	1005	-18.7500	6	180
2020-04-09T17:00:14	84.417120	14.709216	1007	-17.3750	6	182
2020-04-10T05:00:14	84.393213	14.600961	1009	-17.7500	6	186
2020-04-10T17:00:15	84.365146	14.588020	1013	-17.3750	6	182
2020-04-11T05:00:15	84.335973	14.671948	1018	-18.5625	6	178
2020-04-11T17:00:14	84.307693	14.679968	1021	-18.6250	6	177
2020-04-12T05:00:14	84.291280	14.668540	1022	-19.6875	6	183
2020-04-12T17:00:15	84.286480	14.733500	1022	-19.3125	6	178
2020-04-13T05:00:14	84.287626	14.820111	1018	-20.7500	6	183
2020-04-13T17:00:14	84.294706	14.937310	1014	-20.1250	6	183
2020-04-14T05:00:15	84.320080	14.844046	1008	-20.1875	6	181
2020-04-14T17:00:14	84.337226	14.399698	1004	-18.0000	6	182
2020-04-15T05:00:14	84.324653	14.036290	1003	-16.0625	6	179
2020-04-15T17:00:14	84.318226	13.658723	1003	-12.9375	6	180
2020-04-16T05:00:14	84.302706	13.180411	995	-11.1875	6	186
2020-04-16T17:00:14	84.357613	13.048666	994	-8.5625	6	176
2020-04-17T05:00:15	84.409520	13.541416	1007	-9.1875	6	182
2020-04-17T17:00:14	84.424213	13.702855	1012	-10.8125	6	182
2020-04-18T05:00:14	84.443880	13.745601	1005	-11.9375	6	186
2020-04-18T17:00:14	84.498866	13.970253	998	-9.1875	6	180
2020-04-19T05:00:15	84.559320	14.491628	994	-8.5000	6	183
2020-04-19T17:00:14	84.599640	14.721278	992	-6.5000	5	189
2020-04-20T05:00:14	84.586773	14.616703	988	-5.5000	5	194
2020-04-20T17:00:14	84.482306	14.558021	991	-6.0000	5	187
2020-04-21T05:00:14	84.359680	14.966890	1001	-7.8750	6	185
2020-04-21T17:00:15	84.242120	15.391286	1014	-7.9375	6	191
